,problem_id,level_type,points,tag
842,prob_1976,D,2000,dp
843,prob_1976,D,2000,number theory
844,prob_1233,nan,nan,nan
845,prob_663,B,nan,brute force
846,prob_663,B,nan,implementation
847,prob_2352,B,1000,constructive algorithms
848,prob_2352,B,1000,strings
849,prob_4293,H,1500,binary search
850,prob_4293,H,1500,math
851,prob_4693,F,nan,nan
852,prob_5117,C,1750,binary search
853,prob_978,C,1500,data structures
854,prob_978,C,1500,sortings
855,prob_3109,F,nan,nan
856,prob_3756,I,nan,nan
857,prob_4758,G,nan,nan
858,prob_699,A,750,greedy
859,prob_5293,E,2500,dfs and similar
860,prob_5293,E,2500,graphs
861,prob_892,A,500,implementation
862,prob_4847,nan,nan,nan
863,prob_3578,B,1000,constructive algorithms
864,prob_3578,B,1000,greedy
865,prob_3578,B,1000,implementation
866,prob_3578,B,1000,math
867,prob_6093,C,1500,data structures
868,prob_6093,C,1500,trees
869,prob_815,C,nan,nan
870,prob_1481,B,1000,brute force
871,prob_1481,B,1000,implementation
872,prob_3213,B,10,nan
873,prob_2679,A,nan,nan
874,prob_3420,A,500,brute force
875,prob_3420,A,500,geometry
876,prob_3420,A,500,math
877,prob_1039,G,nan,nan
878,prob_6331,K,nan,nan
879,prob_1315,G,nan,nan
880,prob_5530,D,2500,brute force
881,prob_5530,D,2500,dp
882,prob_5530,D,2500,probabilities
883,prob_4918,H,nan,constructive algorithms
884,prob_2391,C,nan,nan
885,prob_3009,E,nan,nan
886,prob_3415,H,nan,nan
887,prob_4638,D,nan,nan
888,prob_2438,E,nan,nan
889,prob_4384,D,2000,graph matchings
890,prob_2987,I,nan,nan
891,prob_5031,B,-1,nan
892,prob_158,A,500,probabilities
893,prob_2514,D,2250,dp
894,prob_5994,C,1500,brute force
895,prob_5994,C,1500,constructive algorithms
896,prob_5994,C,1500,greedy
897,prob_3647,D,1750,brute force
898,prob_3647,D,1750,dp
899,prob_3647,D,1750,greedy
900,prob_3647,D,1750,math
901,prob_3647,D,1750,number theory
902,prob_3275,D,2000,divide and conquer
903,prob_3275,D,2000,math
904,prob_25,nan,nan,nan
905,prob_2523,D,2000,binary search
906,prob_2523,D,2000,implementation
907,prob_2523,D,2000,two pointers
908,prob_4538,B,1000,dfs and similar
909,prob_4538,B,1000,number theory
910,prob_4538,B,1000,trees
911,prob_5108,D,nan,nan
912,prob_3088,F,nan,*special
913,prob_3088,F,nan,brute force
914,prob_3088,F,nan,implementation
915,prob_3088,F,nan,number theory
916,prob_426,C,nan,nan
917,prob_2353,A,nan,nan
918,prob_1167,A,250,brute force
919,prob_1167,A,250,math
920,prob_3372,E,nan,nan
921,prob_5524,A,nan,nan
922,prob_628,nan,nan,nan
923,prob_5962,M,nan,nan
924,prob_1963,D,nan,nan
925,prob_1292,C,nan,nan
926,prob_3233,C,1000,constructive algorithms
927,prob_3233,C,1000,greedy
928,prob_3233,C,1000,implementation
929,prob_3233,C,1000,math
930,prob_3052,E,2500,geometry
931,prob_3052,E,2500,sortings
932,prob_1433,A,500,implementation
933,prob_2071,C,1500,bitmasks
934,prob_2071,C,1500,divide and conquer
935,prob_2071,C,1500,math
936,prob_3130,F,nan,nan
937,prob_1164,A,nan,nan
938,prob_1418,C,1750,binary search
939,prob_57,I,nan,nan
940,prob_1146,A,500,implementation
941,prob_1370,H,nan,nan
942,prob_3326,nan,nan,nan
943,prob_3658,C,nan,brute force
944,prob_3658,C,nan,dp
945,prob_2541,K,nan,nan
946,prob_487,D,nan,nan
947,prob_411,B,nan,nan
948,prob_2270,A,nan,nan
949,prob_991,nan,nan,nan
950,prob_6517,K,nan,nan
951,prob_1968,B,750,math
952,prob_361,D,1750,dfs and similar
953,prob_361,D,1750,dp
954,prob_361,D,1750,geometry
955,prob_361,D,1750,greedy
956,prob_361,D,1750,trees
957,prob_711,E,2500,graphs
958,prob_711,E,2500,shortest paths
959,prob_2415,A,500,binary search
960,prob_2415,A,500,implementation
961,prob_2415,A,500,sortings
962,prob_6519,C,1500,binary search
963,prob_5984,A,500,implementation
964,prob_5984,A,500,math
965,prob_4515,D,nan,nan
966,prob_942,F,nan,nan
967,prob_3098,E,nan,binary search
968,prob_6432,E,2500,data structures
969,prob_3809,E,nan,data structures
970,prob_3809,E,nan,implementation
971,prob_124,A,nan,hashing
972,prob_124,A,nan,implementation
973,prob_3697,A,500,combinatorics
974,prob_3697,A,500,data structures
975,prob_3697,A,500,implementation
976,prob_1876,A,nan,implementation
977,prob_4731,B,1000,brute force
978,prob_4731,B,1000,geometry
979,prob_444,E,nan,nan
980,prob_3113,C,nan,nan
981,prob_1500,C,2000,brute force
982,prob_1500,C,2000,implementation
983,prob_2934,B,1000,implementation
984,prob_2934,B,1000,number theory
985,prob_3969,E,nan,nan
986,prob_3273,D,2000,binary search
987,prob_3273,D,2000,data structures
988,prob_3273,D,2000,dp
989,prob_3908,C,nan,nan
990,prob_4757,H,nan,nan
991,prob_6371,A,500,implementation
992,prob_6371,A,500,sortings
993,prob_4738,D,2000,combinatorics
994,prob_4738,D,2000,math
995,prob_4738,D,2000,matrices
996,prob_4738,D,2000,number theory
997,prob_3671,E,nan,binary search
998,prob_3671,E,nan,implementation
999,prob_3671,E,nan,math
1000,prob_1952,D,2000,dfs and similar
1001,prob_1952,D,2000,graphs
1002,prob_4714,A,nan,nan
1003,prob_1191,E,nan,binary search
1004,prob_1191,E,nan,data structures
1005,prob_1191,E,nan,dsu
1006,prob_1191,E,nan,trees
1007,prob_1191,E,nan,two pointers
1008,prob_6308,A,nan,nan
1009,prob_5260,A,500,greedy
1010,prob_5260,A,500,strings
1011,prob_395,E,nan,nan
1012,prob_5651,B,nan,nan
1013,prob_2818,C,1500,bitmasks
1014,prob_2818,C,1500,dp
1015,prob_2818,C,1500,dsu
1016,prob_6324,nan,nan,nan
1017,prob_5210,C,1500,dfs and similar
1018,prob_5210,C,1500,trees
1019,prob_6316,A,nan,nan
1020,prob_4274,A,500,brute force
1021,prob_4274,A,500,constructive algorithms
1022,prob_4274,A,500,implementation
1023,prob_4274,A,500,number theory
1024,prob_1441,F,nan,nan
1025,prob_3470,D,nan,data structures
1026,prob_3470,D,nan,sortings
1027,prob_5971,D,2250,data structures
1028,prob_5971,D,2250,graphs
1029,prob_3378,E,nan,implementation
1030,prob_3378,E,nan,math
1031,prob_3378,E,nan,number theory
1032,prob_5652,B,nan,nan
1033,prob_4253,J,nan,nan
1034,prob_4044,E,2500,nan
1035,prob_4467,C,1000,dfs and similar
1036,prob_4467,C,1000,dsu
1037,prob_4467,C,1000,graphs
1038,prob_4534,B,nan,implementation
1039,prob_2324,B,nan,nan
1040,prob_696,B,1000,implementation
1041,prob_696,B,1000,strings
1042,prob_5615,C,nan,nan
1043,prob_260,A,nan,nan
1044,prob_1043,C,1250,brute force
1045,prob_1043,C,1250,dfs and similar
1046,prob_5156,E,5000,binary search
1047,prob_5156,E,5000,graphs
1048,prob_5579,E,2500,data structures
1049,prob_5579,E,2500,dp
1050,prob_6314,C,nan,nan
1051,prob_4161,L,nan,nan
1052,prob_1866,B,1000,implementation
1053,prob_5704,A,nan,nan
1054,prob_366,H,nan,nan
1055,prob_190,B,1000,geometry
1056,prob_190,B,1000,math
1057,prob_425,A,500,implementation
1058,prob_1749,B,1000,constructive algorithms
1059,prob_1749,B,1000,implementation
1060,prob_595,C,nan,nan
1061,prob_2781,F,3000,nan
1062,prob_5097,A,500,geometry
1063,prob_3887,B,nan,nan
1064,prob_6290,H,nan,nan
1065,prob_1558,H,nan,nan
1066,prob_3586,A,500,implementation
1067,prob_649,D,3000,dfs and similar
1068,prob_649,D,3000,dp
1069,prob_649,D,3000,dsu
1070,prob_649,D,3000,trees
1071,prob_649,D,3000,two pointers
1072,prob_4953,B,nan,nan
1073,prob_5784,D,nan,nan
1074,prob_776,E,nan,nan
1075,prob_1829,B,nan,implementation
1076,prob_1829,B,nan,sortings
1077,prob_755,B,nan,nan
1078,prob_297,E,nan,nan
1079,prob_6319,C,nan,nan
1080,prob_4431,G,nan,number theory
1081,prob_240,F,nan,nan
1082,prob_5921,B,1000,binary search
1083,prob_5921,B,1000,brute force
1084,prob_5921,B,1000,implementation
1085,prob_671,C,nan,nan
1086,prob_1421,C,1500,data structures
1087,prob_1421,C,1500,dp
1088,prob_5166,C,3000,constructive algorithms
1089,prob_5166,C,3000,math
1090,prob_3678,H,nan,nan
1091,prob_3063,J,nan,nan
1092,prob_3860,E,nan,hashing
1093,prob_3860,E,nan,strings
1094,prob_5565,B,750,greedy
1095,prob_1728,A,nan,nan
1096,prob_1894,A,250,brute force
1097,prob_5863,B,1000,dp
1098,prob_5863,B,1000,greedy
1099,prob_5863,B,1000,implementation
1100,prob_5381,A,nan,nan
1101,prob_2408,E,nan,nan
1102,prob_3746,E,nan,nan
1103,prob_3981,A,500,nan
1104,prob_1380,L,nan,nan
1105,prob_2340,B,1000,graphs
1106,prob_3892,H,nan,nan
1107,prob_1922,B,1250,brute force
1108,prob_1922,B,1250,greedy
1109,prob_6446,A,500,implementation
1110,prob_6446,A,500,math
1111,prob_2749,D,2000,binary search
1112,prob_2749,D,2000,sortings
1113,prob_2749,D,2000,ternary search
1114,prob_2749,D,2000,two pointers
1115,prob_2392,E,500,constructive algorithms
1116,prob_2392,E,500,dp
1117,prob_2392,E,500,greedy
1118,prob_2392,E,500,hashing
1119,prob_2392,E,500,strings
1120,prob_2392,E,500,two pointers
1121,prob_5843,D,nan,nan
1122,prob_339,G,nan,nan
1123,prob_5390,B,1000,brute force
1124,prob_2357,F,3250,data structures
1125,prob_3661,D,nan,nan
1126,prob_424,A,500,brute force
1127,prob_424,A,500,implementation
1128,prob_2075,B,nan,nan
1129,prob_3735,E,nan,nan
1130,prob_4415,C,nan,nan
1131,prob_1477,F,nan,nan
1132,prob_3997,A,500,brute force
1133,prob_3997,A,500,greedy
1134,prob_3997,A,500,implementation
1135,prob_2030,C,1500,combinatorics
1136,prob_2030,C,1500,dp
1137,prob_5346,C,nan,nan
1138,prob_4855,B,nan,nan
1139,prob_1254,B,1000,bitmasks
1140,prob_1254,B,1000,brute force
1141,prob_1254,B,1000,dfs and similar
1142,prob_2671,B,1000,math
1143,prob_805,E,3000,math
1144,prob_805,E,3000,number theory
1145,prob_2583,B,1000,binary search
1146,prob_2583,B,1000,brute force
1147,prob_2583,B,1000,math
1148,prob_1026,A,500,greedy
1149,prob_1026,A,500,implementation
1150,prob_1702,A,nan,greedy
1151,prob_1702,A,nan,implementation
1152,prob_4043,J,nan,nan
1153,prob_974,E,2500,combinatorics
1154,prob_974,E,2500,dfs and similar
1155,prob_974,E,2500,dp
1156,prob_1771,D,2000,binary search
1157,prob_1771,D,2000,brute force
1158,prob_4214,C,nan,nan
1159,prob_6419,G,nan,nan
1160,prob_3745,A,500,brute force
1161,prob_3745,A,500,constructive algorithms
1162,prob_3745,A,500,math
1163,prob_6414,H,nan,dfs and similar
1164,prob_4527,B,750,bitmasks
1165,prob_4527,B,750,brute force
1166,prob_5341,D,3000,dfs and similar
1167,prob_5341,D,3000,graphs
1168,prob_5341,D,3000,implementation
1169,prob_5341,D,3000,trees
1170,prob_4259,J,nan,nan
1171,prob_1012,G,nan,nan
1172,prob_2214,C,nan,dp
1173,prob_2214,C,nan,games
1174,prob_6247,B,nan,nan
1175,prob_5977,B,1000,brute force
1176,prob_5977,B,1000,constructive algorithms
1177,prob_5977,B,1000,implementation
1178,prob_5356,G,nan,nan
1179,prob_6227,E,nan,dfs and similar
1180,prob_6227,E,nan,graphs
1181,prob_6227,E,nan,trees
1182,prob_3900,K,nan,nan
1183,prob_3551,G,nan,nan
1184,prob_276,C,nan,nan
1185,prob_1581,A,nan,nan
1186,prob_1902,C,8,bitmasks
1187,prob_1902,C,8,probabilities
1188,prob_4224,I,nan,nan
1189,prob_4137,C,nan,nan
1190,prob_510,C,nan,constructive algorithms
1191,prob_510,C,nan,data structures
1192,prob_510,C,nan,dp
1193,prob_510,C,nan,greedy
1194,prob_510,C,nan,sortings
1195,prob_510,C,nan,strings
1196,prob_3575,D,2000,brute force
1197,prob_3575,D,2000,combinatorics
1198,prob_3575,D,2000,dp
1199,prob_3575,D,2000,string suffix structures
1200,prob_1914,C,1500,dsu
1201,prob_1914,C,1500,graphs
1202,prob_1914,C,1500,greedy
1203,prob_3500,H,nan,nan
1204,prob_4974,A,nan,nan
1205,prob_4672,A,500,implementation
1206,prob_903,E,nan,dp
1207,prob_843,C,nan,nan
1208,prob_3262,K,nan,nan
1209,prob_1458,D,nan,nan
1210,prob_4348,D,3000,brute force
1211,prob_4348,D,3000,constructive algorithms
1212,prob_4348,D,3000,implementation
1213,prob_6497,C,1500,data structures
1214,prob_6497,C,1500,hashing
1215,prob_6497,C,1500,sortings
1216,prob_6497,C,1500,strings
1217,prob_5865,H,nan,nan
1218,prob_4387,A,nan,nan
1219,prob_2715,G,nan,nan
1220,prob_1101,C,nan,nan
1221,prob_4779,C,nan,nan
1222,prob_806,B,1500,brute force
1223,prob_806,B,1500,combinatorics
1224,prob_4503,B,1000,implementation
1225,prob_4503,B,1000,math
1226,prob_5626,D,1500,brute force
1227,prob_5626,D,1500,constructive algorithms
1228,prob_5626,D,1500,implementation
1229,prob_4283,C,nan,data structures
1230,prob_4283,C,nan,greedy
1231,prob_4283,C,nan,sortings
1232,prob_1073,H,nan,nan
1233,prob_4261,E,2500,data structures
1234,prob_4261,E,2500,string suffix structures
1235,prob_4261,E,2500,strings
1236,prob_3168,E,nan,nan
1237,prob_1696,E,2250,brute force
1238,prob_1696,E,2250,dp
1239,prob_1696,E,2250,greedy
1240,prob_6455,A,nan,nan
1241,prob_3907,E,nan,nan
1242,prob_2420,D,nan,nan
1243,prob_6199,B,nan,nan
1244,prob_659,B,nan,nan
1245,prob_2450,C,1500,greedy
1246,prob_6143,J,nan,nan
1247,prob_4153,F,nan,nan
1248,prob_5022,B,nan,implementation
1249,prob_1631,H,nan,nan
1250,prob_6315,H,nan,nan
1251,prob_4886,C,1500,binary search
1252,prob_4886,C,1500,implementation
1253,prob_4886,C,1500,math
1254,prob_5770,C,1000,data structures
1255,prob_5770,C,1000,dsu
1256,prob_3360,C,1500,constructive algorithms
1257,prob_3360,C,1500,divide and conquer
1258,prob_3360,C,1500,dp
1259,prob_3360,C,1500,graphs
1260,prob_3360,C,1500,shortest paths
1261,prob_390,C,1500,expression parsing
1262,prob_390,C,1500,implementation
1263,prob_3390,J,nan,nan
1264,prob_3187,A,500,brute force
1265,prob_5705,K,nan,nan
1266,prob_203,H,nan,nan
1267,prob_3662,D,nan,nan
1268,prob_1230,B,1000,implementation
1269,prob_1230,B,1000,sortings
1270,prob_2402,H,nan,nan
1271,prob_744,A,nan,nan
1272,prob_5190,E,2500,nan
1273,prob_1459,B,1000,data structures
1274,prob_1459,B,1000,greedy
1275,prob_1459,B,1000,implementation
1276,prob_592,B,1000,strings
1277,prob_2759,C,1250,dp
1278,prob_2759,C,1250,probabilities
1279,prob_5539,G,nan,nan
1280,prob_5535,A,500,games
1281,prob_5535,A,500,greedy
1282,prob_1981,A,500,brute force
1283,prob_1981,A,500,implementation
1284,prob_3680,H,nan,nan
1285,prob_4654,E,2500,constructive algorithms
1286,prob_4654,E,2500,greedy
1287,prob_4654,E,2500,hashing
1288,prob_4654,E,2500,implementation
1289,prob_4459,D,nan,nan
1290,prob_6075,I,nan,nan
1291,prob_5937,E,2500,bitmasks
1292,prob_5937,E,2500,dp
1293,prob_2409,D,nan,nan
1294,prob_3524,C,1000,nan
1295,prob_4103,B,nan,nan
1296,prob_1021,E,2500,binary search
1297,prob_1021,E,2500,data structures
1298,prob_2598,nan,nan,nan
1299,prob_2533,A,nan,nan
1300,prob_385,D,nan,nan
1301,prob_6009,nan,40,data structures
1302,prob_6009,nan,40,math
1303,prob_4201,G,nan,nan
1304,prob_951,E,nan,nan
1305,prob_6080,F,nan,nan
1306,prob_5795,F,nan,nan
1307,prob_4166,C,nan,nan
1308,prob_2901,B,nan,nan
1309,prob_5666,J,nan,nan
1310,prob_4763,B,1000,implementation
1311,prob_1482,B,1000,brute force
1312,prob_1482,B,1000,greedy
1313,prob_6340,B,1000,brute force
1314,prob_6340,B,1000,implementation
1315,prob_6340,B,1000,strings
1316,prob_6159,F,nan,nan
1317,prob_6424,F,nan,nan
1318,prob_1944,D,2000,geometry
1319,prob_1944,D,2000,implementation
1320,prob_1944,D,2000,math
1321,prob_6544,A,nan,nan
1322,prob_5417,H,nan,nan
1323,prob_5063,C,nan,nan
1324,prob_5738,C,1500,expression parsing
1325,prob_4645,F,nan,nan
1326,prob_4324,K,nan,nan
1327,prob_5194,L,nan,nan
1328,prob_4445,B,750,dfs and similar
1329,prob_3024,B,1000,expression parsing
1330,prob_3024,B,1000,implementation
1331,prob_2838,D,nan,nan
1332,prob_3242,K,nan,nan
1333,prob_3827,B,500,data structures
1334,prob_3827,B,500,dsu
1335,prob_3827,B,500,strings
1336,prob_6313,C,1500,greedy
1337,prob_6313,C,1500,math
1338,prob_3541,D,nan,brute force
1339,prob_4933,D,2000,data structures
1340,prob_4933,D,2000,trees
1341,prob_4250,C,1500,implementation
1342,prob_4250,C,1500,math
1343,prob_4250,C,1500,probabilities
1344,prob_4250,C,1500,trees
1345,prob_6139,A,500,binary search
1346,prob_6139,A,500,dp
1347,prob_3588,D,nan,nan
1348,prob_2843,D,2000,graphs
1349,prob_2843,D,2000,shortest paths
1350,prob_1857,B,1000,brute force
1351,prob_1549,J,nan,nan
1352,prob_5420,E,2500,data structures
1353,prob_5420,E,2500,geometry
1354,prob_3664,I,nan,nan
1355,prob_4160,F,nan,nan
1356,prob_4710,L,nan,nan
1357,prob_4896,C,1000,greedy
1358,prob_4896,C,1000,implementation
1359,prob_4896,C,1000,sortings
1360,prob_6144,F,nan,dp
1361,prob_6144,F,nan,greedy
1362,prob_6144,F,nan,trees
1363,prob_1103,B,nan,nan
1364,prob_4194,A,nan,nan
1365,prob_3074,M,nan,nan
1366,prob_2861,D,nan,nan
1367,prob_537,A,500,implementation
1368,prob_3231,K,nan,nan
1369,prob_1201,C,nan,nan
1370,prob_5436,C,1500,data structures
1371,prob_6100,A,nan,nan
1372,prob_5188,C,nan,nan
1373,prob_2004,F,nan,nan
1374,prob_4311,A,nan,nan
1375,prob_1089,M,nan,nan
1376,prob_4414,A,500,constructive algorithms
1377,prob_4414,A,500,greedy
1378,prob_2608,K,nan,nan
1379,prob_4898,F,3000,data structures
1380,prob_4898,F,3000,greedy
1381,prob_4898,F,3000,two pointers
1382,prob_2125,B,1000,graphs
1383,prob_2880,A,nan,nan
1384,prob_4917,E,2500,brute force
1385,prob_4917,E,2500,graphs
1386,prob_2714,E,nan,nan
1387,prob_4481,C,nan,nan
1388,prob_1007,D,2000,data structures
1389,prob_1007,D,2000,divide and conquer
1390,prob_1007,D,2000,greedy
1391,prob_4025,B,500,implementation
1392,prob_4025,B,500,sortings
1393,prob_2625,E,2500,data structures
1394,prob_2625,E,2500,implementation
1395,prob_2625,E,2500,string suffix structures
1396,prob_2625,E,2500,two pointers
1397,prob_1775,I,nan,nan
1398,prob_1773,B,1500,brute force
1399,prob_1773,B,1500,constructive algorithms
1400,prob_1083,F,2500,math
1401,prob_3198,E,2500,data structures
1402,prob_2417,B,nan,nan
1403,prob_3441,B,nan,nan
1404,prob_1830,C,1500,dp
1405,prob_1830,C,1500,games
1406,prob_1472,nan,1000,nan
1407,prob_3082,I,nan,*special
1408,prob_3082,I,nan,sortings
1409,prob_3196,G,nan,nan
1410,prob_3991,B,1000,implementation
1411,prob_5076,E,nan,nan
1412,prob_5159,C,nan,nan
1413,prob_6521,G,nan,nan
1414,prob_5026,A,500,math
1415,prob_4338,G,nan,nan
1416,prob_6430,A,nan,nan
1417,prob_5314,F,nan,nan
1418,prob_2130,E,nan,nan
1419,prob_3852,E,2500,data structures
1420,prob_1489,B,nan,nan
1421,prob_3636,F,nan,nan
1422,prob_5445,A,500,implementation
1423,prob_994,A,nan,nan
1424,prob_5594,C,1500,dp
1425,prob_5594,C,1500,greedy
1426,prob_5594,C,1500,implementation
1427,prob_3829,E,2500,brute force
1428,prob_3829,E,2500,combinatorics
1429,prob_3829,E,2500,dp
1430,prob_3829,E,2500,number theory
1431,prob_6312,E,nan,nan
1432,prob_3663,I,nan,nan
1433,prob_5334,D,2000,binary search
1434,prob_5334,D,2000,brute force
1435,prob_5334,D,2000,constructive algorithms
1436,prob_5334,D,2000,greedy
1437,prob_5334,D,2000,sortings
1438,prob_4159,A,500,implementation
1439,prob_4159,A,500,math
1440,prob_3992,B,750,implementation
1441,prob_2538,D,1750,dfs and similar
1442,prob_2538,D,1750,graphs
1443,prob_4309,D,2000,constructive algorithms
1444,prob_4309,D,2000,divide and conquer
1445,prob_5695,A,500,binary search
1446,prob_5695,A,500,greedy
1447,prob_5695,A,500,sortings
1448,prob_264,F,nan,nan
1449,prob_3056,E,2500,flows
1450,prob_3056,E,2500,graph matchings
1451,prob_3879,E,2500,geometry
1452,prob_3972,C,1000,data structures
1453,prob_3972,C,1000,implementation
1454,prob_2711,D,nan,nan
1455,prob_1102,nan,nan,nan
1456,prob_5669,F,nan,nan
1457,prob_618,F,nan,nan
1458,prob_4300,A,500,greedy
1459,prob_4300,A,500,implementation
1460,prob_4300,A,500,sortings
1461,prob_2510,D,nan,nan
1462,prob_1134,G,nan,nan
1463,prob_2229,E,3000,dfs and similar
1464,prob_2229,E,3000,dp
1465,prob_2229,E,3000,probabilities
1466,prob_5956,C,nan,nan
1467,prob_1835,F,nan,nan
1468,prob_1811,C,1500,brute force
1469,prob_1811,C,1500,greedy
1470,prob_5332,D,2000,dp
1471,prob_5332,D,2000,greedy
1472,prob_6029,H,nan,nan
1473,prob_3229,B,nan,nan
1474,prob_70,D,2000,dfs and similar
1475,prob_70,D,2000,dp
1476,prob_70,D,2000,trees
1477,prob_2588,F,nan,nan
1478,prob_6288,B,nan,*special
1479,prob_2153,D,nan,dp
1480,prob_3751,C,nan,nan
1481,prob_5287,E,nan,nan
1482,prob_4202,A,500,dp
1483,prob_4202,A,500,graphs
1484,prob_4202,A,500,greedy
1485,prob_4202,A,500,implementation
1486,prob_6107,E,nan,nan
1487,prob_347,A,nan,nan
1488,prob_322,B,1000,dp
1489,prob_322,B,1000,graphs
1490,prob_322,B,1000,shortest paths
1491,prob_3062,D,nan,nan
1492,prob_3003,A,500,sortings
1493,prob_1391,C,nan,nan
1494,prob_5946,nan,nan,nan
1495,prob_2151,D,nan,nan
1496,prob_5457,C,2000,brute force
1497,prob_5457,C,2000,math
1498,prob_5809,E,2500,data structures
1499,prob_5809,E,2500,geometry
1500,prob_5809,E,2500,sortings
1501,prob_4143,A,500,number theory
1502,prob_890,D,nan,nan
1503,prob_5692,H,nan,nan
1504,prob_5428,D,1500,greedy
1505,prob_5428,D,1500,implementation
1506,prob_6317,E,2500,greedy
1507,prob_1823,G,nan,nan
1508,prob_80,E,2250,data structures
1509,prob_80,E,2250,divide and conquer
1510,prob_80,E,2250,dp
1511,prob_5543,nan,nan,nan
1512,prob_2140,D,2000,dp
1513,prob_4052,A,nan,nan
1514,prob_863,D,2000,dsu
1515,prob_863,D,2000,sortings
1516,prob_4835,B,750,implementation
1517,prob_2068,A,500,math
1518,prob_1778,G,nan,nan
1519,prob_1753,H,nan,nan
1520,prob_1767,D,2000,data structures
1521,prob_286,G,nan,nan
1522,prob_3877,A,nan,nan
1523,prob_181,nan,nan,nan
1524,prob_5640,J,nan,nan
1525,prob_1563,B,1500,constructive algorithms
1526,prob_1563,B,1500,divide and conquer
1527,prob_4549,D,2000,bitmasks
